datetime,temp,total_lmp_da,date,time,TCL1 θ,TCL1 p,TCL2 θ,TCL2 p,Batt1 U,Batt1 p,Batt2 U,Batt2 p,EV1 U,EV1 p,EV2 U,EV2 p,EV3 U,EV3 p,p,cluster
2025-05-25T21:00:00.0,15.7,28.73,2025-05-25,21:00:00.0,22.50894236362156,0.0,23.011533966965406,0.0,600.0,80.0,100.0,40.0,900.0,0.0,1020.0,0.0,526.5,0.0,12.0,9
2025-05-25T22:00:00.0,16.0,24.16,2025-05-25,22:00:00.0,22.504603068712477,0.0,23.005924739791833,0.0,500.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,9
2025-05-25T23:00:00.0,15.6,19.33,2025-05-25,23:00:00.0,22.5,0.0,23.0,0.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,0.0,9
2025-05-26T00:00:00.0,13.9,15.32,2025-05-26,00:00:00.0,22.494266666666668,0.0,22.49312,0.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,0.0,0.0,0.0,9
2025-05-26T01:00:00.0,11.7,16.65,2025-05-26,01:00:00.0,22.48707048888889,0.0,22.48448550399999,0.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,0.0,0.0,0.0,9
2025-05-26T02:00:00.0,10.9,15.26,2025-05-26,02:00:00.0,22.47934577522963,0.0,22.48900149635342,-68.91790378314396,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,40.5,-45.0,-11.391790378314395,9
2025-05-26T03:00:00.0,10.2,14.23,2025-05-26,03:00:00.0,22.47626861710606,-51.09072393255331,22.529170295156337,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,81.0,-45.0,-34.60907239325533,9
2025-05-26T04:00:00.0,9.7,14.74,2025-05-26,04:00:00.0,22.46775110469466,0.0,22.568906958920213,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,121.5,-45.0,-29.5,9
2025-05-26T05:00:00.0,9.2,15.79,2025-05-26,05:00:00.0,22.45890593729153,0.0,22.558211833353077,0.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,121.5,0.0,0.0,9
2025-05-26T06:00:00.0,9.1,15.28,2025-05-26,06:00:00.0,22.45,0.0,22.597445263886396,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,162.0,-45.0,-29.5,9
2025-05-26T07:00:00.0,10.9,13.59,2025-05-26,07:00:00.0,22.45,-77.0,22.63808730767529,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,202.5,-45.0,-37.2,9
2025-05-26T08:00:00.0,14.6,13.34,2025-05-26,08:00:00.0,22.45,-52.333333333333336,22.68165683782915,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,243.0,-45.0,-34.733333333333334,9
2025-05-26T09:00:00.0,16.5,12.96,2025-05-26,09:00:00.0,22.45,-39.666666666666664,22.726711512358886,-250.0,590.0,-100.0,140.0,-50.0,580.0,-100.0,900.0,0.0,283.5,-45.0,-58.466666666666676,9
2025-05-26T10:00:00.0,18.3,12.96,2025-05-26,10:00:00.0,22.45,-27.666666666666668,22.773170143149,-250.0,680.0,-100.0,151.42857142857142,-14.285714285714286,660.0,-100.0,900.0,0.0,324.0,-45.0,-53.695238095238096,9
2025-05-26T11:00:00.0,19.7,12.9,2025-05-26,11:00:00.0,22.473166666666664,-250.0,22.82071160703448,-250.0,770.0,-100.0,191.42857142857142,-50.0,740.0,-100.0,960.0,-100.0,364.5,-45.0,-89.5,9
2025-05-26T12:00:00.0,20.8,13.04,2025-05-26,12:00:00.0,22.47205122222222,0.0,22.869095037748853,-250.0,820.0,-55.55555555555556,191.42857142857142,0.0,740.0,0.0,960.0,0.0,405.0,-45.0,-35.05555555555556,9
2025-05-26T13:00:00.0,22.2,12.71,2025-05-26,13:00:00.0,22.496869854740737,-250.0,22.918559761718654,-250.0,910.0,-100.0,231.42857142857142,-50.0,820.0,-100.0,1020.0,-100.0,445.5,-45.0,-89.5,9
2025-05-26T14:00:00.0,22.1,12.96,2025-05-26,14:00:00.0,22.51192947838273,-153.2420354515472,22.96790491390928,-250.0,1000.0,-100.0,271.42857142857144,-50.0,900.0,-100.0,1020.0,0.0,486.0,-45.0,-69.82420354515472,9
2025-05-26T15:00:00.0,22.4,13.46,2025-05-26,15:00:00.0,22.511854858730477,0.0,23.017450589978154,-250.0,1000.0,0.0,271.42857142857144,0.0,900.0,0.0,1020.0,0.0,526.5,-45.0,-29.5,9
2025-05-26T16:00:00.0,22.0,16.8,2025-05-26,16:00:00.0,22.511513622157988,0.0,23.01663662950617,0.0,1000.0,0.0,271.42857142857144,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,0.0,9
2025-05-26T17:00:00.0,23.3,19.71,2025-05-26,17:00:00.0,22.512039279743217,0.0,23.016863320202564,0.0,900.0,80.0,271.42857142857144,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,9
2025-05-26T18:00:00.0,22.9,20.98,2025-05-26,18:00:00.0,22.512297920223386,0.0,23.0167698295464,0.0,800.0,80.0,271.42857142857144,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,8.0,9
2025-05-26T19:00:00.0,22.0,28.14,2025-05-26,19:00:00.0,22.51195638827657,0.0,23.015956413682765,0.0,700.0,80.0,214.28571428571428,40.0,900.0,0.0,1020.0,0.0,526.5,0.0,12.0,9
2025-05-26T20:00:00.0,20.4,33.79,2025-05-26,20:00:00.0,22.51054841735105,0.0,23.01386364855182,0.0,600.0,80.0,157.14285714285714,40.0,900.0,0.0,1020.0,0.0,526.5,0.0,12.0,9
2025-05-26T21:00:00.0,18.3,25.58,2025-05-26,21:00:00.0,22.507741385072816,0.0,23.010092557632976,0.0,500.0,80.0,100.0,40.0,900.0,0.0,1020.0,0.0,526.5,0.0,12.0,9
2025-05-26T22:00:00.0,17.4,19.61,2025-05-26,22:00:00.0,22.504336224149434,0.0,23.005604483586872,0.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,0.0,9
2025-05-26T23:00:00.0,16.0,17.01,2025-05-26,23:00:00.0,22.5,0.0,23.0,0.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,0.0,0.0,9
2025-05-27T00:00:00.0,14.0,16.27,2025-05-27,00:00:00.0,22.494333333333334,0.0,22.543200000000002,-250.0,590.0,-100.0,100.0,0.0,580.0,-100.0,900.0,0.0,40.5,-45.0,-49.5,7
2025-05-27T01:00:00.0,12.8,16.98,2025-05-27,01:00:00.0,22.487870444444443,0.0,22.585405439999988,-250.0,640.0,-55.55555555555556,100.0,0.0,580.0,0.0,900.0,0.0,81.0,-45.0,-35.05555555555556,7
2025-05-27T02:00:00.0,12.3,13.79,2025-05-27,02:00:00.0,22.50607853081481,-250.0,22.62717711564799,-250.0,730.0,-100.0,140.0,-50.0,660.0,-100.0,960.0,-100.0,121.5,-45.0,-89.5,7
2025-05-27T03:00:00.0,11.8,14.22,2025-05-27,03:00:00.0,22.523941145127598,-250.0,22.668515373955472,-250.0,820.0,-100.0,180.0,-50.0,740.0,-100.0,1020.0,-100.0,162.0,-45.0,-89.5,7
2025-05-27T04:00:00.0,11.4,15.98,2025-05-27,04:00:00.0,22.541461796869953,-249.36612505774593,22.70950056165631,-250.0,910.0,-100.0,220.0,-50.0,820.0,-100.0,1020.0,0.0,202.5,-45.0,-79.43661250577459,7
2025-05-27T05:00:00.0,10.6,16.49,2025-05-27,05:00:00.0,22.533500822338706,0.0,22.749812961206985,-250.0,1000.0,-100.0,220.0,0.0,900.0,-100.0,1020.0,0.0,243.0,-45.0,-49.5,7
2025-05-27T06:00:00.0,10.7,22.92,2025-05-27,06:00:00.0,22.525611821790477,0.0,22.74017311083802,0.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,0.0,7
2025-05-27T07:00:00.0,12.9,23.0,2025-05-27,07:00:00.0,22.519194747242615,0.0,22.73230097234935,0.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,0.0,7
2025-05-27T08:00:00.0,15.6,23.03,2025-05-27,08:00:00.0,22.514581950744454,0.0,22.72659513157147,0.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,0.0,7
2025-05-27T09:00:00.0,18.8,22.42,2025-05-27,09:00:00.0,22.51210556277729,0.0,22.76906143354665,-228.03789040216836,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,283.5,-45.0,-27.303789040216838,7
2025-05-27T10:00:00.0,21.2,22.77,2025-05-27,10:00:00.0,22.51123082573544,0.0,22.767806184399813,0.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,0.0,7
2025-05-27T11:00:00.0,22.7,20.94,2025-05-27,11:00:00.0,22.511356671851615,0.0,22.817751939452293,-250.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,324.0,-45.0,-29.5,7
2025-05-27T12:00:00.0,22.8,20.32,2025-05-27,12:00:00.0,22.511549100737046,0.0,22.867737737900732,-250.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,364.5,-45.0,-29.5,7
2025-05-27T13:00:00.0,22.9,21.6,2025-05-27,13:00:00.0,22.511808068003223,0.0,22.91776354771041,-250.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,405.0,-45.0,-29.5,7
2025-05-27T14:00:00.0,23.6,21.79,2025-05-27,14:00:00.0,22.51253352929122,0.0,22.96830933687224,-250.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,445.5,-45.0,-29.5,7
2025-05-27T15:00:00.0,23.8,22.72,2025-05-27,15:00:00.0,22.51339184027169,0.0,22.968974689402746,0.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,486.0,-45.0,-4.5,7
2025-05-27T16:00:00.0,23.1,24.38,2025-05-27,16:00:00.0,22.513782912378176,0.0,22.969079509651223,0.0,1000.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,486.0,0.0,0.0,7
2025-05-27T17:00:00.0,22.3,29.52,2025-05-27,17:00:00.0,22.51364039043659,0.0,22.968544246043503,0.0,900.0,80.0,162.85714285714286,40.0,900.0,0.0,1020.0,0.0,486.0,0.0,12.0,7
2025-05-27T18:00:00.0,21.6,27.06,2025-05-27,18:00:00.0,22.51303129684296,0.0,22.96744941064667,0.0,800.0,80.0,162.85714285714286,0.0,900.0,0.0,1020.0,0.0,486.0,0.0,8.0,7
2025-05-27T19:00:00.0,21.1,28.77,2025-05-27,19:00:00.0,22.5120892759784,0.0,22.965955451118152,0.0,700.0,80.0,157.14285714285714,4.0,900.0,0.0,1020.0,0.0,486.0,0.0,8.4,7
2025-05-27T20:00:00.0,20.1,36.47,2025-05-27,20:00:00.0,22.510481216461077,0.0,22.963662686757257,0.0,600.0,80.0,100.0,40.0,900.0,0.0,1020.0,0.0,486.0,0.0,12.0,7
2025-05-27T21:00:00.0,18.0,28.58,2025-05-27,21:00:00.0,22.507474228983437,0.0,22.95969175660785,0.0,500.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,486.0,0.0,8.0,7
2025-05-27T22:00:00.0,17.1,22.95,2025-05-27,22:00:00.0,22.50386924616411,0.0,22.955004003202564,0.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,486.0,0.0,0.0,7
2025-05-27T23:00:00.0,16.7,20.27,2025-05-27,23:00:00.0,22.5,0.0,23.0,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,-45.0,-29.5,7
2025-05-28T00:00:00.0,16.2,19.29,2025-05-28,00:00:00.0,22.4958,0.0,22.54496,-250.0,550.0,-55.55555555555556,100.0,0.0,500.0,0.0,900.0,0.0,40.5,-45.0,-35.05555555555556,3
2025-05-28T01:00:00.0,15.6,19.18,2025-05-28,01:00:00.0,22.4912028,0.0,22.589404031999987,-250.0,640.0,-100.0,100.0,0.0,580.0,-100.0,900.0,0.0,81.0,-45.0,-49.5,3
2025-05-28T02:00:00.0,15.1,16.81,2025-05-28,02:00:00.0,22.511275331466667,-250.0,22.633412508774388,-250.0,730.0,-100.0,140.0,-50.0,660.0,-100.0,960.0,-100.0,121.5,-45.0,-89.5,3
2025-05-28T03:00:00.0,14.8,16.15,2025-05-28,03:00:00.0,22.531134481245687,-250.0,22.67714577876737,-250.0,820.0,-100.0,180.0,-50.0,740.0,-100.0,1020.0,-100.0,162.0,-45.0,-89.5,3
2025-05-28T04:00:00.0,14.5,17.29,2025-05-28,04:00:00.0,22.55,-242.19608408477563,22.720604062144353,-250.0,910.0,-100.0,180.0,0.0,820.0,-100.0,1020.0,0.0,202.5,-45.0,-73.71960840847757,3
2025-05-28T05:00:00.0,14.2,17.78,2025-05-28,05:00:00.0,22.55,-55.666666666666664,22.76378757889464,-250.0,1000.0,-100.0,180.0,0.0,900.0,-100.0,1020.0,0.0,243.0,-45.0,-55.06666666666668,3
2025-05-28T06:00:00.0,14.6,24.49,2025-05-28,06:00:00.0,22.5447,0.0,22.757256548831524,0.0,1000.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,0.0,3
2025-05-28T07:00:00.0,14.8,30.51,2025-05-28,07:00:00.0,22.539536866666666,0.0,22.75089074359246,0.0,900.0,80.0,157.14285714285714,16.0,900.0,0.0,1020.0,0.0,243.0,0.0,9.6,3
2025-05-28T08:00:00.0,15.3,30.58,2025-05-28,08:00:00.0,22.534710508755552,0.0,22.744930030997587,0.0,800.0,80.0,100.0,40.0,900.0,0.0,1020.0,0.0,243.0,0.0,12.0,3
2025-05-28T09:00:00.0,16.8,28.98,2025-05-28,09:00:00.0,22.53088736841638,0.0,22.74017408697279,0.0,700.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,8.0,3
2025-05-28T10:00:00.0,18.4,29.28,2025-05-28,10:00:00.0,22.528133443504103,0.0,22.73670194770321,0.0,600.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,8.0,3
2025-05-28T11:00:00.0,17.7,27.96,2025-05-28,11:00:00.0,22.5249146878751,0.0,22.732672586145046,0.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,0.0,3
2025-05-28T12:00:00.0,16.9,26.19,2025-05-28,12:00:00.0,22.52116474474985,0.0,22.72800644807613,0.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,0.0,3
2025-05-28T13:00:00.0,15.1,26.34,2025-05-28,13:00:00.0,22.516217301586682,0.0,22.721904042917668,0.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,243.0,0.0,0.0,3
2025-05-28T14:00:00.0,14.9,22.46,2025-05-28,14:00:00.0,22.511139823385623,0.0,22.765646519683333,-250.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,283.5,-45.0,-29.5,3
2025-05-28T15:00:00.0,14.6,21.59,2025-05-28,15:00:00.0,22.505865730170033,0.0,22.809114002467588,-250.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,324.0,-45.0,-29.5,3
2025-05-28T16:00:00.0,13.8,23.07,2025-05-28,16:00:00.0,22.500061819683253,0.0,22.851906711265613,-250.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,364.5,-45.0,-29.5,3
2025-05-28T17:00:00.0,13.6,24.33,2025-05-28,17:00:00.0,22.4941284451368,0.0,22.84909840703245,-22.966105679236335,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,364.5,0.0,-2.2966105679236337,3
2025-05-28T18:00:00.0,13.3,21.99,2025-05-28,18:00:00.0,22.487999026173373,0.0,22.891459128306824,-250.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,405.0,-45.0,-29.5,3
2025-05-28T19:00:00.0,12.7,24.02,2025-05-28,19:00:00.0,22.481473693489257,0.0,22.93330596100418,-250.0,600.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,445.5,-45.0,-29.5,3
2025-05-28T20:00:00.0,12.3,30.43,2025-05-28,20:00:00.0,22.47468604436026,0.0,22.924799316235376,0.0,500.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,445.5,0.0,8.0,3
2025-05-28T21:00:00.0,12.2,28.49,2025-05-28,21:00:00.0,22.46783625366402,0.0,22.916219476782388,0.0,410.0,72.0,100.0,0.0,900.0,0.0,1020.0,0.0,445.5,0.0,7.2,3
2025-05-28T22:00:00.0,12.8,21.17,2025-05-28,22:00:00.0,22.48145430286858,-200.632733736708,22.95812650120096,-250.0,410.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,486.0,-45.0,-49.5632733736708,3
2025-05-28T23:00:00.0,12.8,20.51,2025-05-28,23:00:00.0,22.5,-250.0,23.0,-250.0,500.0,-100.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,-45.0,-64.5,3
2025-05-29T00:00:00.0,13.0,22.19,2025-05-29,00:00:00.0,22.493666666666666,0.0,22.5424,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,40.5,-45.0,-29.5,3
2025-05-29T01:00:00.0,13.3,20.47,2025-05-29,01:00:00.0,22.51202865508294,-244.9109952738366,22.585006079999975,-250.0,590.0,-100.0,100.0,0.0,580.0,-100.0,900.0,0.0,81.0,-45.0,-73.99109952738365,3
2025-05-29T02:00:00.0,13.4,18.85,2025-05-29,02:00:00.0,22.53095396931288,-250.0,22.627658075135976,-250.0,680.0,-100.0,140.0,-50.0,660.0,-100.0,960.0,-100.0,121.5,-45.0,-89.5,3
2025-05-29T03:00:00.0,13.6,17.28,2025-05-29,03:00:00.0,22.55,-250.0,22.670435948675866,-250.0,770.0,-100.0,180.0,-50.0,740.0,-100.0,1020.0,-100.0,162.0,-45.0,-89.5,3
2025-05-29T04:00:00.0,13.5,20.6,2025-05-29,04:00:00.0,22.55,-60.333333333333336,22.713099599916927,-250.0,860.0,-100.0,180.0,0.0,820.0,-100.0,1020.0,0.0,202.5,-45.0,-55.533333333333324,3
2025-05-29T05:00:00.0,13.7,21.69,2025-05-29,05:00:00.0,22.55,-59.0,22.755889120236994,-250.0,950.0,-100.0,180.0,0.0,900.0,-100.0,1020.0,0.0,243.0,-45.0,-55.4,3
2025-05-29T06:00:00.0,13.7,25.6,2025-05-29,06:00:00.0,22.5441,0.0,22.765012666689383,-81.84128874288832,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,283.5,-45.0,-12.684128874288833,3
2025-05-29T07:00:00.0,14.0,29.52,2025-05-29,07:00:00.0,22.53840393333333,0.0,22.75800065655603,0.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,0.0,3
2025-05-29T08:00:00.0,14.4,27.38,2025-05-29,08:00:00.0,22.532978330711106,0.0,22.75131425603079,0.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,0.0,3
2025-05-29T09:00:00.0,15.7,26.4,2025-05-29,09:00:00.0,22.528423011823964,0.0,22.745673204625962,0.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,0.0,3
2025-05-29T10:00:00.0,16.8,28.33,2025-05-29,10:00:00.0,22.524604063149415,0.0,22.74091666606226,0.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,0.0,3
2025-05-29T11:00:00.0,17.5,29.71,2025-05-29,11:00:00.0,22.521254327107314,0.0,22.73672393272941,0.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,283.5,0.0,0.0,3
2025-05-29T12:00:00.0,18.3,25.58,2025-05-29,12:00:00.0,22.518440157555908,0.0,22.78317455358323,-250.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,324.0,-45.0,-29.5,3
2025-05-29T13:00:00.0,18.4,25.09,2025-05-29,13:00:00.0,22.515694530784202,0.0,22.829668013940363,-250.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,364.5,-45.0,-29.5,3
2025-05-29T14:00:00.0,18.5,23.51,2025-05-29,14:00:00.0,22.519210658211488,-61.93257114475361,22.87620427952921,-250.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,405.0,-45.0,-35.693257114475365,3
2025-05-29T15:00:00.0,19.6,23.58,2025-05-29,15:00:00.0,22.51726451777268,0.0,22.92358331610559,-250.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,445.5,-45.0,-29.5,3
2025-05-29T16:00:00.0,20.0,24.19,2025-05-29,16:00:00.0,22.515586341427497,0.0,22.971244449452705,-250.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,486.0,-45.0,-29.5,3
2025-05-29T17:00:00.0,20.8,28.86,2025-05-29,17:00:00.0,22.514442617199876,0.0,22.969507453893144,0.0,950.0,0.0,180.0,0.0,900.0,0.0,1020.0,0.0,486.0,0.0,0.0,3
2025-05-29T18:00:00.0,21.7,30.31,2025-05-29,18:00:00.0,22.513899655455074,0.0,22.96849184793003,0.0,900.0,40.0,180.0,0.0,900.0,0.0,1020.0,0.0,486.0,0.0,4.0,3
2025-05-29T19:00:00.0,20.6,32.04,2025-05-29,19:00:00.0,22.512623722351435,0.0,22.966597054451686,0.0,800.0,80.0,180.0,0.0,900.0,0.0,1020.0,0.0,486.0,0.0,8.0,3
2025-05-29T20:00:00.0,19.4,37.28,2025-05-29,20:00:00.0,22.510548639869867,0.0,22.963743776808126,0.0,700.0,80.0,122.85714285714286,40.0,900.0,0.0,1020.0,0.0,486.0,0.0,12.0,3
2025-05-29T21:00:00.0,18.8,34.86,2025-05-29,21:00:00.0,22.508074940776616,0.0,22.96041278178668,0.0,600.0,80.0,100.0,16.0,900.0,0.0,1020.0,0.0,486.0,0.0,9.6,3
2025-05-29T22:00:00.0,16.9,32.69,2025-05-29,22:00:00.0,22.504336224149434,0.0,22.95556445156125,0.0,500.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,486.0,0.0,8.0,3
2025-05-29T23:00:00.0,16.0,25.95,2025-05-29,23:00:00.0,22.5,0.0,23.0,-250.0,500.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,-45.0,-29.5,3
2025-05-30T00:00:00.0,15.7,22.47,2025-05-30,00:00:00.0,22.495466666666665,0.0,22.54456,-250.0,500.0,0.0,100.0,0.0,500.0,0.0,900.0,0.0,40.5,-45.0,-29.5,7
2025-05-30T01:00:00.0,15.6,19.37,2025-05-30,01:00:00.0,22.49086968888889,0.0,22.589004351999986,-250.0,590.0,-100.0,100.0,0.0,580.0,-100.0,900.0,0.0,81.0,-45.0,-49.5,7
2025-05-30T02:00:00.0,15.5,17.27,2025-05-30,02:00:00.0,22.50919622749906,-229.87118402766657,22.633333148518386,-250.0,680.0,-100.0,140.0,-50.0,660.0,-100.0,960.0,-100.0,121.5,-45.0,-87.48711840276665,7
2025-05-30T03:00:00.0,15.0,16.92,2025-05-30,03:00:00.0,22.52919009668073,-250.0,22.677226481999572,-250.0,770.0,-100.0,180.0,-50.0,740.0,-100.0,1020.0,-100.0,162.0,-45.0,-89.5,7
2025-05-30T04:00:00.0,15.4,17.57,2025-05-30,04:00:00.0,22.52443730328294,0.0,22.721404700813974,-250.0,860.0,-100.0,220.0,-50.0,820.0,-100.0,1020.0,0.0,202.5,-45.0,-54.5,7
2025-05-30T05:00:00.0,15.7,20.77,2025-05-30,05:00:00.0,22.519887678414083,0.0,22.765787577053324,-250.0,950.0,-100.0,220.0,0.0,900.0,-100.0,1020.0,0.0,243.0,-45.0,-49.5,7
2025-05-30T06:00:00.0,15.7,23.55,2025-05-30,06:00:00.0,22.51534108662847,0.0,22.81013494699168,-250.0,950.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,283.5,-45.0,-29.5,7
2025-05-30T07:00:00.0,16.6,27.52,2025-05-30,07:00:00.0,22.51139752590405,0.0,22.805166839034086,0.0,950.0,0.0,220.0,0.0,900.0,0.0,1020.0,0.0,324.0,-45.0,-4.5,7
2025-05-30T08:00:00.0,17.3,32.55,2025-05-30,08:00:00.0,22.50792326088678,0.0,22.80076270556286,0.0,850.0,80.0,162.85714285714286,40.0,900.0,0.0,1020.0,0.0,324.0,0.0,12.0,7
2025-05-30T09:00:00.0,17.9,32.0,2025-05-30,09:00:00.0,22.50485131204619,0.0,22.79684209539841,0.0,750.0,80.0,157.14285714285714,4.0,900.0,0.0,1020.0,0.0,324.0,0.0,8.4,7
2025-05-30T10:00:00.0,19.3,30.84,2025-05-30,10:00:00.0,22.50271474450482,0.0,22.794044621722094,0.0,710.0,32.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,324.0,0.0,3.2,7
2025-05-30T11:00:00.0,21.4,27.44,2025-05-30,11:00:00.0,22.50197960134182,0.0,22.806006606564445,-65.38610269863696,710.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,364.5,-45.0,-11.038610269863696,7
2025-05-30T12:00:00.0,22.9,28.91,2025-05-30,12:00:00.0,22.502244948274257,0.0,22.806081801279195,0.0,710.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,364.5,0.0,0.0,7
2025-05-30T13:00:00.0,24.0,27.52,2025-05-30,13:00:00.0,22.50324345164207,0.0,22.807036935838173,0.0,710.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,364.5,0.0,0.0,7
2025-05-30T14:00:00.0,23.7,26.66,2025-05-30,14:00:00.0,22.504041289340975,0.0,22.857751306289504,-250.0,710.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,405.0,-45.0,-29.5,7
2025-05-30T15:00:00.0,25.7,26.27,2025-05-30,15:00:00.0,22.506171928481415,0.0,22.910025105244472,-250.0,710.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,445.5,-45.0,-29.5,7
2025-05-30T16:00:00.0,24.9,29.51,2025-05-30,16:00:00.0,22.507767813862426,0.0,22.911617085160277,0.0,710.0,0.0,157.14285714285714,0.0,900.0,0.0,1020.0,0.0,445.5,0.0,0.0,7
2025-05-30T17:00:00.0,24.5,32.76,2025-05-30,17:00:00.0,22.509095968653185,0.0,22.91288779149215,0.0,610.0,80.0,100.0,40.0,900.0,0.0,1020.0,0.0,445.5,0.0,12.0,7
2025-05-30T18:00:00.0,23.9,31.23,2025-05-30,18:00:00.0,22.510023238007417,0.0,22.913677481258958,0.0,510.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,445.5,0.0,8.0,7
2025-05-30T19:00:00.0,21.6,31.63,2025-05-30,19:00:00.0,22.509416555848745,0.0,22.91262653927395,0.0,410.0,80.0,100.0,0.0,900.0,0.0,1020.0,0.0,445.5,0.0,8.0,7
2025-05-30T20:00:00.0,19.8,29.73,2025-05-30,20:00:00.0,22.507610278144845,0.0,22.91013643804253,0.0,410.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,445.5,0.0,0.0,7
2025-05-30T21:00:00.0,18.9,28.67,2025-05-30,21:00:00.0,22.50520520462608,0.0,22.906928328892096,0.0,410.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,445.5,0.0,0.0,7
2025-05-30T22:00:00.0,18.6,24.76,2025-05-30,22:00:00.0,22.502601734489662,0.0,22.95348278622898,-250.0,410.0,0.0,100.0,0.0,900.0,0.0,1020.0,0.0,486.0,-45.0,-29.5,7
2025-05-30T23:00:00.0,18.6,22.06,2025-05-30,23:00:00.0,22.5,0.0,23.0,-250.0,500.0,-100.0,100.0,0.0,900.0,0.0,1020.0,0.0,526.5,-45.0,-39.5,7
